uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0381,OK,1860511,The SNO+ Experiment,"Albanese, V",,2021,2021-04-23,2104.11687,,,218,156,preprint,arxiv:2104.11687,"primeiro_autor/journal/tipo_doc do texto bruto (raw), nao da API; raw so da 'et al.' -> n_autores em branco; sem journal no raw (so arXiv); ancoras: ano bate (2021 vs earliest 2021) e titulo identico."
U0382,OK,1833573,New Limit for Neutrinoless Double-Beta Decay of $^{100}$Mo from the CUPID-Mo Experiment,"Armengaud, E",,2021,2020-11-26,2011.13243,,"Phys.Rev.Lett. 126, 181802",123,76,article,arxiv:2011.13243,"primeiro_autor/journal/tipo_doc do raw, nao da API; raw so da 'et al.' -> n_autores em branco; earliest_date 2020 vs ano ref 2021 (diff 1, preprint->publicacao, dentro da tolerancia); titulo e journal batem."
U0383,OK,1826410,Symmetry-projected variational calculations with the numerical suite TAURUS: I. Variation after particle-number projection,"Bally, B; A. Sanchez-Fernandez; T. R. Rodriguez",3,2021,2020-10-27,2010.14169,,"Eur.Phys.J.A 57, 69",29,18,article,arxiv:2010.14169,"primeiro_autor/journal/tipo_doc do raw; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem (Erratum entre colchetes ignorado conforme protocolo)."
U0384,OK,1811887,"Ab initio neutrinoless double-beta decay matrix elements for 48Ca, 76Ge, and 82Se","Belley, A; C. G. Payne; S. R. Stroberg; T. Miyagi; J. D. Holt",5,2021,2020-08-14,2008.06588,,"Phys.Rev.Lett. 126, 042502",132,114,article,arxiv:2008.06588,"primeiro_autor/journal/tipo_doc do raw; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0385,OK,1817389,Criteria for projected discovery and exclusion sensitivities of counting experiments,"Bhattiprolu, P N; S. P. Martin; J. D. Wells",3,2021,2020-09-15,2009.07249,,"Eur.Phys.J.C 81, 123",38,35,article,arxiv:2009.07249,"ATENCAO bloco: uid com defeito de parsing conhecido (arxiv da ref seguinte). Confirmado pelo texto bruto: arXiv:2009.07249 e o correto para Bhattiprolu/Martin/Wells -- titulo e journal (Eur.Phys.J.C 81,123) batem exatamente com a referencia; earliest 2020 vs ano ref 2021 dentro da tolerancia. primeiro_autor/journal/tipo_doc do raw, nao da API."
U0386,OK,1833580,Two-Neutrino Double Beta Decay with Sterile Neutrinos,"Bolton, P D; F. F. Deppisch; L. Graf; F. Simkovic",4,2021,2020-11-26,2011.13387,,"Phys.Rev.D 103, 055019",48,31,article,arxiv:2011.13387,"primeiro_autor/journal/tipo_doc do raw; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0387,OK,1805352,R2D2 spherical TPC: first energy resolution results,"Bouet, R",,2021,2020-07-06,2007.02570,,"JINST 16, P03012",19,3,article,arxiv:2007.02570,"primeiro_autor/journal/tipo_doc do raw, nao da API; raw so da 'et al.' -> n_autores em branco; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0388,OK,1912347,Neutrinoless double-beta decay from an effective field theory for heavy nuclei,"Brase, Catharina; Javier Menendez; Eduardo Antonio Coello Perez; Achim Schwenk",4,2021,2021-08-26,2108.11805,,,25,17,preprint,arxiv:2108.11805,"primeiro_autor/journal/tipo_doc do raw, nao da API; sem journal no raw (so arXiv); ancoras: ano identico (2021) e titulo identico."
U0389,OK,1873735,The unfinished fabric of the three neutrino paradigm,"Capozzi, F; E. Di Valentino; E. Lisi; A. Marrone; A. Melchiorri; A. Palazzo",6,2021,2021-07-01,2107.00532,,"Phys.Rev.D 104, 083031",295,270,article,arxiv:2107.00532,"primeiro_autor/journal/tipo_doc do raw, nao da API; titulo da API tem artigo 'The' a mais que o raw ('Unfinished fabric...') -- mesma referencia, ano e journal batem exatamente."
U0390,OK,1813226,Nuclear matrix elements from lattice QCD for electroweak and beyond-Standard-Model processes,"Davoudi, Zohreh; William Detmold; Kostas Orginos; Assumpta Parreno; Martin J. Savage; Phiala Shanahan; Michael L. Wagman",7,2021,2020-08-25,2008.11160,,"Phys.Rept. 900, 1-74",97,52,review,arxiv:2008.11160,"primeiro_autor/journal/tipo_doc do raw, nao da API (Phys.Rept. e revista de revisao -> tipo_doc=review); earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0391,OK,1976831,Ab initio calculation of muon capture on $^{24}$Mg,"Jokiniemi, L; T. Miyagi; S. R. Stroberg; J. D. Holt; J. Kotila; J. Suhonen",6,2021,2021-11-25,2111.12992,,,23,10,preprint,arxiv:2111.12992,"primeiro_autor/journal/tipo_doc do raw, nao da API; sem journal no raw (so arXiv); ano identico e titulo identico."
U0392,OK,1920889,The Dynamics of Ions on Phased Radio-frequency Carpets in High Pressure Gases and Application for Barium Tagging in Xenon Gas Time Projection Chambers,"Jones, B J P",,2021,2021-09-08,2109.05902,,,10,2,preprint,arxiv:2109.05902,"primeiro_autor/journal/tipo_doc do raw, nao da API; raw so da 'et al.' -> n_autores em branco; sem journal no raw; ano identico e titulo identico."
U0393,OK,1946645,Long-range neutrinoless double beta decay mechanisms,"Kotila, Jenni; Jacopo Ferretti; Francesco Iachello",3,2021,2021-10-18,2110.09141,,,16,14,preprint,arxiv:2110.09141,"primeiro_autor/journal/tipo_doc do raw, nao da API; sem journal no raw; ano identico e titulo identico."
U0394,OK,1809443,MeV-scale performance of water-based and pure liquid scintillator detectors,"Land, B J; Z. Bagdasarian; J. Caravaca; M. Smiley; M. Yeh; G. D. Orebi Gann",6,2021,2020-07-29,2007.14999,,"Phys.Rev.D 103, 052004",48,31,article,arxiv:2007.14999,"primeiro_autor/journal/tipo_doc do raw, nao da API; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0395,OK,1814774,Left-Right Symmetry and Leading Contributions to Neutrinoless Double Beta Decay,"Li, Gang; Michael Ramsey-Musolf; Juan Carlos Vasquez",3,2021,2020-09-02,2009.01257,,"Phys.Rev.Lett. 126, 151801",46,34,article,arxiv:2009.01257,"primeiro_autor/journal/tipo_doc do raw, nao da API; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0396,OK,1807482,Complete set of dimension-nine operators in the standard model effective field theory,"Li, Hao-Lin; Zhe Ren; Ming-Lei Xiao; Jiang-Hao Yu; Yu-Hui Zheng",5,2021,2020-07-15,2007.07899,,"Phys.Rev.D 104, 015025",135,89,article,arxiv:2007.07899,"primeiro_autor/journal/tipo_doc do raw, nao da API; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia); titulo e journal batem."
U0397,OK,1802101,Improved short-baseline neutrino oscillation search and energy spectrum measurement with the PROSPECT experiment at HFIR,M. Andriamirado et al. (PROSPECT),,2021,2020-06-19,2006.11210,,"Phys.Rev.D 103, 032001",192,153,article,arxiv:2006.11210,"raw so trazia a citacao bibliografica (sem titulo); primeiro_autor/journal/tipo_doc do raw; titulo obtido da API confirmado por journal identico (Phys.Rev.D 103,032001) e arXiv identico; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia)."
U0398,OK,1811168,IceCube-Gen2: the window to the extreme Universe,M. G. Aartsen et al. (IceCube-Gen2),,2021,2020-08-10,2008.04323,,"J.Phys.G 48, 060501",852,514,article,arxiv:2008.04323,"raw so trazia a citacao bibliografica (sem titulo); primeiro_autor/journal/tipo_doc do raw; titulo obtido da API confirmado por journal identico (J.Phys.G 48,060501) e arXiv identico; earliest 2020 vs ano ref 2021 (diff1, dentro da tolerancia)."
