uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0441,OK,2601288,Precision Measurement of Reactor Antineutrino Oscillation at Kilometer-Scale Baselines by Daya Bay,F. P. An,,2022,2022-11-27,2211.14988,,"Phys. Rev. Lett. 130, 16, 161802",150,121,article,arxiv:2211.14988,"primeiro_autor/journal do texto bruto (nao da API). earliest_date(2022) vs ano de publicacao na referencia(2023): diferenca de 1 ano, normal (preprint->journal)."
U0442,OK,2665737,"Measurements of pi+, pi-, p, pbar, K+ and K- production in 120 GeV/c p + C interactions",H. Adhikary,,2023,2023-06-05,2306.02961,,,13,8,article,arxiv:2306.02961,"primeiro_autor/colaboracao do texto bruto. Referencia bruta nao traz titulo, apenas colaboracao(NA61/SHINE) e ano; titulo da API compativel com o tema do experimento."
U0443,OK,2165649,STEREO neutrino spectrum of 235U fission rejects sterile neutrino hypothesis,H. Almazán,,2022,2022-10-14,2210.07664,,"Nature 613, 7943, 257",96,88,article,arxiv:2210.07664,"primeiro_autor/journal do texto bruto. earliest_date(2022) vs publicacao(2023): diferenca de 1 ano, normal."
U0444,OK,2638628,Measurements of neutrino oscillation parameters from the T2K experiment using 3.6x10^21 protons on target,K. Abe,,2023,2023-03-06,2303.03222,,"Eur. Phys. J. C 83, 9, 782",290,193,article,arxiv:2303.03222,primeiro_autor/journal do texto bruto.
U0445,OK,2167334,First Constraints on Light Sterile Neutrino Oscillations from Combined Appearance and Disappearance Searches with the MicroBooNE Detector,P. Abratenko,,2022,2022-10-18,2210.10216,,"Phys. Rev. Lett. 130, 1, 011801",92,64,article,arxiv:2210.10216,"primeiro_autor/journal do texto bruto. earliest_date(2022) vs publicacao(2023): diferenca de 1 ano, normal."
U0446,OK,2720510,Atmospheric neutrino oscillation analysis with neutron tagging and an expanded fiducial volume in Super-Kamiokande I-V,T. Wester,,2023,2023-11-08,2311.05105,,,108,66,article,arxiv:2311.05105,primeiro_autor do texto bruto.
U0447,OK,2838825,NuFit-6.0: updated global analysis of three-flavor neutrino oscillations,I. Esteban,,2024,2024-10-07,2410.05380,,"JHEP 12, 216",741,717,article,arxiv:2410.05380,primeiro_autor/journal do texto bruto. Alta citacao esperada: NuFit e referencia padrao amplamente citada.
U0448,OK,2051352,White Paper on Light Sterile Neutrino Searches and Related Phenomenology,M. A. Acero,,2022,2022-03-14,2203.07323,,"J.Phys.G 51(12), 120501 (2024)",154,84,article,arxiv:2203.07323,"earliest_date(2022) vs ano de publicacao na referencia(2024): diferenca de 2 anos, acima da tolerancia de +-1. Titulo/tema batem (white paper sobre neutrinos esteres, mesmo arXiv id). Provavel atraso longo de revisao editorial (comum em white papers extensos); apenas 1 ancora confirmada com certeza -> DUVIDOSO. | confirmado pelo Opus: publication_info do INSPIRE traz J.Phys.G 51(12) 120501 2024, identica a coordenada citada; a defasagem de 2 anos e o intervalo preprint->publicacao do white paper"
U0449,OK,2799242,Search for Majorana Neutrinos with the Complete KamLAND-Zen Dataset,S. Abe,,2024,2024-06-17,2406.11438,,,230,210,article,arxiv:2406.11438,primeiro_autor/colaboracao do texto bruto.
U0450,OK,2817709,Measurement of neutrino oscillation parameters with the first six detection units of KM3NeT/ORCA,S. Aiello,,2024,2024-08-13,2408.07015,,"JHEP 10, 206",50,22,article,arxiv:2408.07015,primeiro_autor/journal do texto bruto.
U0451,OK,2805677,Improved limit on neutrinoless double beta decay of 100Mo from AMoRE-I,A. Agrawal,,2024,2024-07-08,2407.05618,,"Phys. Rev. Lett. 134, 8, 082501",50,31,article,arxiv:2407.05618,"primeiro_autor/journal do texto bruto. earliest_date(2024) vs publicacao(2025): diferenca de 1 ano, normal."
U0452,OK,2898747,Neutrino masses and mixing: Entering the era of subpercent precision,F. Capozzi,,2025,2025-03-10,2503.07752,,"Phys. Rev. D 111, 9, 093006",93,87,article,arxiv:2503.07752,primeiro_autor/journal do texto bruto.
U0453,OK,2864297,Comprehensive Measurement of the Reactor Antineutrino Spectrum and Flux at Daya Bay,F. P. An,,2025,2025-01-01,2501.00746,,"Phys. Rev. Lett. 134, 20, 201802",20,17,article,arxiv:2501.00746,primeiro_autor/journal do texto bruto.
U0454,OK,2903348,Sterile-neutrino search based on 259 days of KATRIN data,H. Acharya,,2025,2025-03-24,2503.18667,,,40,31,article,arxiv:2503.18667,primeiro_autor/colaboracao do texto bruto.
U0455,OK,2800485,Direct neutrino-mass measurement based on 259 days of KATRIN data,M. Aker,,2024,2024-06-19,2406.13516,,"Science 388, 6743, adq9592",362,327,article,arxiv:2406.13516,"primeiro_autor/journal do texto bruto. earliest_date(2024) vs publicacao(2025): diferenca de 1 ano, normal."
U0456,OK,2852153,Solar Model Independent Constraints on the Sterile Neutrino Interpretation of the Gallium Anomaly,M. C. Gonzalez-Garcia,3,2024,2024-11-25,2411.16840,,"Phys. Lett. B 862, 139297",9,6,article,arxiv:2411.16840,"primeiro_autor/journal/n_autores do texto bruto (3 autores nomeados, sem 'et al.'). Titulo da API nao constava na referencia bruta; confirmado por duas buscas independentes (arxiv:2411.16840 e j+Phys.Lett.B,862,139297) retornando o mesmo recid — duas ancoras convergentes."
U0457,OK,2949341,Reassessing the gallium anomaly using self-consistent electron wave functions,M. Cadeddu,,2025,2025-07-17,2507.13103,,,5,1,article,arxiv:2507.13103,primeiro_autor do texto bruto; tema (anomalia do galio) compativel com a linha de pesquisa do autor.
U0458,OK,2861683,Search for an Anomalous Production of Charged-Current nu_e Interactions without Visible Pions across Multiple Kinematic Observables in MicroBooNE,P. Abratenko,,2024,2024-12-18,2412.14407,,"Phys. Rev. Lett. 135, 8, 081802",19,8,article,arxiv:2412.14407,"primeiro_autor/journal do texto bruto. earliest_date(2024) vs publicacao(2025): diferenca de 1 ano, normal."
U0459,OK,2783228,Measurement of Atmospheric Neutrino Oscillation Parameters Using Convolutional Neural Networks with 9.3 Years of Data in IceCube DeepCore,R. Abbasi,,2024,2024-05-03,2405.02163,,"Phys. Rev. Lett. 134, 9, 091801",89,50,article,arxiv:2405.02163,"primeiro_autor/journal do texto bruto. earliest_date(2024) vs publicacao(2025): diferenca de 1 ano, normal."
U0460,OK,1237807,On the Constitution of Atoms and Molecules,N. Bohr,1,1913,1913-04,,,"Phil. Mag. Ser. 6, 26, 1-24",228,228,article,t+constitution+of+atoms+and+molecules,"Sem arXiv (1913, pre-preprint). Tentativa 1: q=j+Phil.Mag.,26,1 -> TOTAL=0 (nao indexado por essa coordenada de journal). Tentativa 2: q=t+constitution+of+atoms+and+molecules -> TOTAL=2, registro escolhido bate em ambas ancoras (ano 1913 exato e titulo identico ao da referencia bruta)."
