uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0561,OK,92111,Unity of All Elementary Particle Forces,Georgi,2,1974,1974-02,,,"Phys.Rev.Lett. 32, 438",6231,6193,article,"j+Phys.Rev.Lett.,32,438",Pilar teorico GUT (Georgi-Glashow); titulo e journal batem exatamente com o bruto.
U0562,OK,4836,The Time Projection Chamber: A New 4 pi Detector for Charged Particles,Nygren,1,1974,1974,,,"eConf C740805, 58",89,87,conference paper,t+Time+Projection+Chamber+4+pi+Detector,"Titulo bate exatamente; TOTAL=2, segundo hit (Diogene, 1980, Nucl.Instrum.Meth.) descartado por titulo e ano diferentes."
U0563,OK,89207,Lepton Number as the Fourth Color,Pati,2,1974,1974-01,,,"Phys.Rev.D 10, 275",6027,5895,article,"j+Phys.Rev.D,10,275","Pilar teorico Pati-Salam; erratum Phys.Rev.D 11,703(1975) nao usado, conforme protocolo (citacao principal)."
U0564,OK,107892,Lepton Conservation in the Double beta Decay of Se-82,Cleveland,7,1975,1975-09-22,,,"Phys. Rev. Lett. 35, 757",64,64,article,"j+Phys.Rev.Lett.,35,757",Titulo e journal batem exatamente com o bruto.
U0565,OK,1774,Unified Interactions of Leptons and Hadrons,Fritzsch,2,1974,1974-12,,,"Annals Phys. 93, 193",2416,2375,article,"j+Annals.Phys.,93,193",earliest_date 1974-12 vs ano nominal do bruto 1975; dentro da tolerancia +-2 para pre-1991. Titulo bate.
U0566,OK,117817,Interacting boson model of collective states. 1. The Vibrational limit,Arima,2,1976,1976-03,,,"Annals Phys. 99, 253",965,891,article,"j+Annals.Phys.,99,253",Titulo e journal batem exatamente com o bruto.
U0567,OK,4994,μ→eγ at a rate of one out of 10^9 muon decays?,Minkowski,1,1977,1977-02-01T00:00:00+00:00,,,"Phys.Lett.B 67, 421",5951,5941,article,"j+Phys.Lett.B,67,421",PILAR seesaw tipo-I (Minkowski 1977); titulo exato do bruto confirmado.
U0568,OK,4994,μ→eγ at a rate of one out of 10^9 muon decays?,Minkowski,1,1977,1977-02-01T00:00:00+00:00,,,"Phys.Lett.B 67, 421",5951,5941,article,"j+Phys.Lett.B,67,421","Mesma referencia que U0567 (Minkowski 1977, PILAR seesaw); citada duas vezes no bruto por reviews diferentes - duplicata esperada, nao e erro."
U0569,OK,139188,Interacting boson model of collective nuclear states. II. The rotational limit,Arima,2,1978,1978-03,,,"Annals Phys. 111, 201",790,732,article,"j+Annals.Phys.,111,201",Titulo e journal batem exatamente com o bruto.
U0570,OK,122259,Neutrino Oscillations in Matter,Wolfenstein,1,1977,1977-11,,,"Phys. Rev. D 17, 2369",6381,6366,article,"j+Phys.Rev.D,17,2369","PILAR efeito de materia (MSW, Wolfenstein 1978); earliest_date 1977-11 vs ano nominal do bruto 1978, dentro da tolerancia +-2. Titulo e journal batem."
