uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0601,OK,221579,Direct Approach to Resolve the Solar Neutrino Problem,"Chen, H.H.",1,1985,1985-09,,,"Phys. Rev. Lett. 55, 1534",277,267,article,"j+Phys.Rev.Lett.,55,1534","Chen 1985, proposta do detector heavy-water (SNO). Journal e ano batem exatamente com o raw."
U0602,OK,221757,Determination of the Anti-neutrino Spectrum From U-235 Thermal Neutron Fission Products up to 9.5-MeV,"Schreckenbach, K.",,1985,1985,,,"Phys. Lett. 160B, 325",542,518,article,"j+Phys.Lett.B,160,325","Schreckenbach et al. (raw diz 'et al.', n_autores deixado em branco). Journal e ano batem exatamente."
U0603,OK,214544,On the Anomalous Electroweak Baryon Number Nonconservation in the Early Universe,"Kuzmin, V.A.",3,1985,1985-01,,,"Phys. Lett. B 155, 36",3848,3739,article,"j+Phys.Lett.B,155,36","Kuzmin, Rubakov, Shaposhnikov 1985, artigo fundacional dos sphalerons/bariogenese eletrofraca. Titulo bate exatamente com o raw. Referencia mais citada do bloco por citation_count_without_self_citations e a segunda em citation_count bruto."
U0604,OK,15873,Supersymmetric Models Without R-Parity,"Ross, G.G.",2,1984,1984-11,,,"Phys. Lett. B 151, 375",523,430,article,"j+Phys.Lett.B,151,375","Ross & Valle 1985. earliest_date do preprint e 1984-11 (ano de publicacao no raw e 1985); dentro da tolerancia de +-2 anos para pre-1991. Titulo bate exatamente."
U0605,OK,228623,Resonance Amplification of Oscillations in Matter and Spectroscopy of Solar Neutrinos,"Mikheyev, S.P.",2,1985,1985,,,"Sov. J. Nucl. Phys. 42, 913",4429,4352,article,"j+Sov.J.Nucl.Phys.,42,913","Mikheyev & Smirnov 1985, artigo original do efeito MSW. Journal e ano batem exatamente."
U0606,OK,239173,Neutrino Oscillations in Nonuniform Matter,"Halprin, A.",1,1986,1986,,,"Phys. Rev. D 34, 3462",55,54,article,"j+Phys.Rev.D,34,3462","Halprin 1986. Journal e ano batem exatamente com o raw."
U0607,OK,239031,Search for the Double Beta Decay of 76Ge,"Avignone, F.T.",6,1986,1986,,,"Phys. Rev. C 34, 666",67,57,article,"j+Phys.Rev.C,34,666","Avignone, Miley, Brodzinski, Evans, Hensley, Reeves 1986. Titulo e journal batem com o raw (Phys. Rev. C 34, 666-677)."
U0608,OK,226949,Baryogenesis Without Grand Unification,"Fukugita, M.",2,1986,1986-01,,,"Phys. Lett. B 174, 45",4907,4730,article,"j+Phys.Lett.B,174,45","Fukugita & Yanagida 1986, artigo fundacional da leptogenese. Titulo bate exatamente. Maior citation_count bruto do bloco (4907; 4730 sem auto-citacoes)."
U0609,OK,229055,Nonadiabatic Level Crossing in Resonant Neutrino Oscillations,"Parke, S.J.",1,1986,1986-05,,,"Phys. Rev. Lett. 57, 1275",557,540,article,"j+Phys.Rev.Lett.,57,1275","Parke 1986, formula de Parke para probabilidade de crossing no MSW. Journal e ano batem exatamente."
U0610,OK,239836,Suppression of the Two Neutrino Double beta Decay by Nuclear Structure Effects,"Vogel, P.",2,1986,1986,,,"Phys. Rev. Lett. 57, 3148",412,395,article,"j+Phys.Rev.Lett.,57,3148","Vogel & Zirnbauer 1986. Titulo e journal batem exatamente com o raw."
U0611,OK,237291,Adiabatic Conversion of Solar Neutrinos,"Haxton, W.C.",1,1986,1986,,,"Phys. Rev. Lett. 57, 1271",284,261,article,"j+Phys.Rev.Lett.,57,1271","Haxton 1986. Journal e ano batem exatamente com o raw."
U0612,OK,263563,Nuclear Magnetic Properties and Gamow-teller Transitions,"Arima, A.",4,1987,1987,,,"Adv. Nucl. Phys. 18, 1",151,131,article,"j+Adv.Nucl.Phys.,18,1","Arima, Shimizu, Bentz, Hyuga 1987. Titulo bate exatamente com o raw."
U0613,OK,245424,Electroweak Production of Baryon Asymmetry and Upper Bounds on the Higgs and Top Masses,"Bochkarev, A.I.",2,1987,1987-04,,,"Mod. Phys. Lett. A 2, 417",244,213,article,"j+Mod.Phys.Lett.A,2,417","Bochkarev & Shaposhnikov 1987. Titulo bate exatamente com o raw."
U0614,OK,1453561,Empirically optimum M1 operator for sd-shell nuclei,"Brown, B.A.",2,1987,1987,,,"Nucl. Phys. A 474, 290",124,85,article,"j+Nucl.Phys.A,474,290","Brown & Wildenthal 1987. Titulo e journal batem exatamente com o raw."
U0615,OK,254192,Direct Evidence for Two Neutrino Double Beta Decay in 82Se,"Elliott, S.R.",3,1987,1987,,,"Phys. Rev. Lett. 59, 2020",372,363,article,"j+Phys.Rev.Lett.,59,2020","Elliott, Hahn, Moe 1987, primeira observacao direta do 2-neutrino double beta decay. Titulo bate exatamente com o raw."
U0616,OK,229054,Implications of the Mikheev-Smirnov-Wolfenstein (MSW) Mechanism of Amplification of Neutrino Oscillations in Matter,"Langacker, P.",,1986,1986-04,,,"Nucl. Phys. B 282, 589",308,220,article,"j+Nucl.Phys.B,282,589","Langacker et al. (raw diz 'et al.', n_autores deixado em branco). Journal bate exatamente (Nucl.Phys.B,282,589); earliest_date do preprint e 1986-04 (raw diz 1987), dentro da tolerancia de +-2 anos para pre-1991."
U0617,OK,245199,On the Nonadiabatic Neutrino Oscillations in Matter,"Petcov, S.T.",1,1987,1987,,,"Phys. Lett. B 191, 299",66,51,article,"j+Phys.Lett.B,191,299","Petcov 1987. Journal e ano batem exatamente com o raw."
U0618,OK,260766,Matter Oscillations: Neutrino Transformation in the Sun and Regeneration in the Earth,"Baltz, A.J.",2,1988,1988-01,,,"Phys. Rev. D 37, 3364",144,135,article,"j+Phys.Rev.D,37,3364","Baltz & Weneser 1988. Journal e ano batem exatamente com o raw."
U0619,OK,250346,"Solar Models, Neutrino Experiments and Helioseismology","Bahcall, J.N.",2,1987,1987-09,,,"Rev. Mod. Phys. 60, 297",1021,968,article,"j+Rev.Mod.Phys.,60,297","Bahcall & Ulrich 1988. Titulo bate exatamente com o raw; earliest_date do preprint e 1987-09 (raw diz 1988), dentro da tolerancia de +-2 anos para pre-1991."
U0620,OK,248280,Upper Bounds on Supersymmetric Particle Masses,"Barbieri, R.",2,1987,1987-08,,,"Nucl. Phys. B 306, 63",1556,1527,article,"j+Nucl.Phys.B,306,63","Barbieri & Giudice 1988. Titulo bate exatamente com o raw; earliest_date do preprint e 1987-08 (raw diz 1988), dentro da tolerancia de +-2 anos para pre-1991."
