uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0581,OK,2948557,Localized visible Ba+ mono-ion oscillator,Neuhauser,4,1980,1980-09-01,,,"Phys. Rev. A 22, 1137",103,98,article,"j+Phys.Rev.A,22,1137","Artigo de fisica atomica (armadilha de ions de Dehmelt); nao e fisica de particulas mas e citado na IC pela tecnica experimental. Titulo e journal batem exatamente com o raw (Neuhauser, Hohenstatt, Toschek, Dehmelt 1980, Phys. Rev. A 22, 1137-1140)."
U0582,OK,9256,"New Tests For, and Bounds On, Neutrino Masses and Lepton Mixing","Shrock, R.E.",1,1980,1980-04,,,"Phys. Lett. 96B, 159",416,381,article,"j+Phys.Lett.B,96,159","Shrock 1980, trabalho central da IC sobre massa e mistura de neutrinos. Journal e ano batem exatamente."
U0583,OK,143802,Neutrino Mass and Spontaneous Parity Nonconservation,"Mohapatra, R.N.",2,1979,1979-11,,,"Phys. Rev. Lett. 44, 912",7464,7079,article,"j+Phys.Rev.Lett.,44,912","Mohapatra & Senjanovic 1980, artigo fundacional do mecanismo seesaw tipo I; trabalho central da IC. earliest_date e do preprint (1979-11), publicacao em 1980, dentro da tolerancia de 2 anos para pre-1991. Referencia mais citada do bloco."
U0584,OK,154335,On Oscillations of Neutrinos with Dirac and Majorana Masses,"Bilenky, S.M.",3,1980,1980-05,,,"Phys. Lett. 94B, 495",759,596,article,"j+Phys.Lett.B,94,495","Titulo e journal batem exatamente com o raw (Bilenky, Hosek, Petcov 1980)."
U0585,OK,155743,CP Nonconservation in Three-Neutrino Oscillations,"Barger, V.D.",3,1980,1980-11,,,"Phys. Rev. Lett. 45, 2084",203,179,article,"j+Phys.Rev.Lett.,45,2084","Titulo e journal batem exatamente com o raw (Barger, Whisnant, Phillips 1980)."
U0586,OK,153177,Varieties of Baryon and Lepton Nonconservation,"Weinberg, S.",1,1980,1980-04-01,,,"Phys. Rev. D 22, 1694",432,432,article,"j+Phys.Rev.D,22,1694",Titulo bate exatamente com o raw (Weinberg 1980).
U0587,OK,164961,Majorana Neutrinos and Magnetic Fields,"Schechter, J.",2,1981,1981-04,,,"Phys. Rev. D24, 1883",433,330,article,"j+Phys.Rev.D,24,1883","Schechter & Valle 1981. Erratum Phys.Rev.D25,283(1982) mencionado no raw nao usado, conforme protocolo (usa-se a citacao principal). Journal e ano batem."
U0588,OK,158476,Reactor Anti-neutrino Spectra and Their Application to Anti-neutrino Induced Reactions. 2.,Vogel,et al. (N/D),1980,1980-12,,,"Phys. Rev. C24, 1543",319,299,article,"j+Phys.Rev.C,24,1543","Raw cita ano 1981; earliest_date do preprint e 1980-12, dentro da tolerancia de 2 anos pre-1991. Vogel et al. sobre espectros de antineutrino de reator."
U0589,OK,179302,Calorimetric Measurements of $^{163}$Ho Decay as Tools to Determine the Electron Neutrino Mass,"De Rujula, A.",2,1982,1982-08,,,"Phys. Lett. 118B, 429",127,106,article,"j+Phys.Lett.B,118,429",De Rujula & Lusignoli 1982; titulo obtido da API (medidas calorimetricas do decaimento do 163Ho) e coerente com o tema do raw. Journal e ano batem exatamente.
U0590,OK,188333,Gamow-Teller strength at high excitations,"Bertsch, G.F.",2,1982,1982-09,,,"Phys. Rev. C 26, 1323",247,242,article,"j+Phys.Rev.C,26,1323",Titulo bate exatamente com o raw (Bertsch & Hamamoto 1982).
U0591,OK,184486,Experimental Beta Spectra from Pu-239 and U-235 Thermal Neutron Fission Products and Their Correlated Anti-neutrinos Spectra,"von Feilitzsch, F.",3,1982,1982,,,"Phys. Lett. 118B, 162",336,322,article,"j+Phys.Lett.B,118,162","Titulo obtido da API confere com o tema do raw (von Feilitzsch, Hahn, Schreckenbach 1982); journal e ano batem exatamente."
U0592,OK,169784,Standard Solar Models and the Uncertainties in Predicted Capture Rates of Solar Neutrinos,Bahcall,et al. (N/D),1981,1981-11,,,"Rev. Mod. Phys. 54, 767",473,452,article,"j+Rev.Mod.Phys.,54,767","earliest_date do preprint e 1981-11; ano da referencia no raw e 1982, dentro da tolerancia. Titulo bate exatamente com o raw (Bahcall et al. 1982)."
U0593,OK,171180,Neutrinoless Double beta Decay in SU(2) x U(1) Theories,"Schechter, J.",2,1981,1981-12,,,"Phys. Rev. D 25, 2951",1248,1141,article,"j+Phys.Rev.D,25,2951","Schechter & Valle 1982, artigo do teorema da caixa-preta (black box theorem), trabalho central da IC. earliest_date do preprint e 1981-12, publicacao em 1982, dentro da tolerancia."
U0594,OK,171180,Neutrinoless Double beta Decay in SU(2) x U(1) Theories,"Schechter, J.",2,1981,1981-12,,,"Phys. Rev. D 25, 2951",1248,1141,article,"j+Phys.Rev.D,25,2951",DUPLICATA ESPERADA de U0593: mesmo artigo do teorema da caixa-preta (Schechter & Valle) citado independentemente pelas duas reviews-fonte com apresentacao ligeiramente diferente no raw (U0594 cita explicitamente o titulo). Mesmo inspire_id; deduplicacao entre reviews ocorre em consolidar.py.
U0595,NAO_ENCONTRADO,,,Palaio,4,,,,,"Int. J. Infrared Milli. Waves 4 (6), 933-943 (1983)",,,article,t+Neutron-transmutation-doped+germanium+bolometers (0) | a+Palaio+and+date+1983 (0) | t+germanium+bolometers+Palaio (0),"Nao encontrado apos 3 tentativas. Journal de instrumentacao (Int. J. Infrared Milli. Waves) provavelmente nao indexado no INSPIRE-HEP; busca generica t+germanium+bolometers (TOTAL=7) retornou apenas artigos de dark matter/EDELWEISS, nenhum deste titulo/autor."
U0596,OK,198855,Predicted features of the beta decay of neutron-rich sd-shell nuclei,"Wildenthal, B.H.",3,1983,1983-09,,,"Phys. Rev. C 28, 1343",154,127,article,"j+Phys.Rev.C,28,1343","Titulo bate exatamente com o raw (Wildenthal, Curtin, Brown 1983)."
U0597,OK,190286,Explicit R-Parity Breaking in Supersymmetric Models,"Hall, L.J.",2,1983,1983-05,,,"Nucl. Phys. B 231, 419",1162,1145,article,"j+Nucl.Phys.B,231,419","Titulo bate exatamente com o raw (Hall & Suzuki 1984); earliest_date do preprint e 1983-05, publicacao em 1984, dentro da tolerancia."
U0598,OK,2063822,NTD Germanium: A Novel Material for Low Temperature Bolometers,"Haller, E.E.",5,1984,1984,,,"Neutron Transmutation Doping of Semiconductor Materials (Springer US, 1984), pp. 21-36",22,22,book chapter,t+Ntd+germanium+novel+material+low+temperature+bolometers,"Titulo bate exatamente com o raw (Haller, Palaio, Rodder, Hansen, Kreysa 1984); capitulo de livro editado por R. D. Larrabee."
U0599,OK,216470,Commutator of the Quark Mass Matrices in the Standard Electroweak Model and a Measure of Maximal CP Violation,"Jarlskog, C.",1,1985,1985-06,,,"Phys. Rev. Lett. 55, 1039",2328,2300,article,"j+Phys.Rev.Lett.,55,1039",Titulo obtido da API e o artigo do invariante de Jarlskog; journal e ano batem exatamente com o raw.
U0600,OK,219743,Double beta Decay and Majorana Neutrino,"Doi, M.",3,1985,1985-08-01,,,"Prog. Theor. Phys. Suppl. 83, 1",922,910,article,"j+Prog.Theor.Phys.Suppl.,83,1","Titulo bate exatamente com o raw (Doi, Kotani, Takasugi 1985)."
