uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0201,OK,1328620,Neutrinoless Double-Beta Decay: a Probe of Physics Beyond the Standard Model,Bilenky,2,2014,2014-11-18,1411.4791,,"Int.J.Mod.Phys.A,30,1530001",274,255,article,arxiv:1411.4791,"primeiro_autor/n_autores/journal do texto bruto (raw), nao da API"
U0202,OK,1332544,An RF-only ion-funnel for extraction from high-pressure gases,Brunner,et al. (N/D),2014,2014-12-02,1412.1144,,"Int.J.Mass Spectrom.,379,110",37,14,article,arxiv:1412.1144,n_autores nao determinavel do raw (et al.); dados do texto bruto
U0203,OK,1369127,The contribution of light Majorana neutrinos to neutrinoless double beta decay and cosmology,Dell'Oro,4,2015,2015-05-11,1505.02722,,"JCAP,12,023",47,37,article,arxiv:1505.02722,primeiro_autor/n_autores/journal do texto bruto
U0204,OK,1345828,Neutrinos and Collider Physics,Deppisch,3,2015,2015-02-23,1502.06541,,"New J.Phys.,17,075019",628,547,article,arxiv:1502.06541,primeiro_autor/n_autores/journal do texto bruto
U0205,OK,1353116,Falsifying High-Scale Baryogenesis with Neutrinoless Double Beta Decay and Lepton Flavor Violation,Deppisch,5,2015,2015-03-16,1503.04825,,"Phys.Rev.D,92,036005",88,49,article,arxiv:1503.04825,primeiro_autor/n_autores/journal do texto bruto
U0206,OK,1286618,"Colloquium: Majorana Fermions in nuclear, particle and solid-state physics",Elliott,2,2014,2014-03-19,1403.4976,,"Rev.Mod.Phys.,87,137",528,516,article,arxiv:1403.4976,primeiro_autor/n_autores/journal do texto bruto
U0207,OK,1321521,ecCNO Solar Neutrinos: A Challenge for Gigantic Ultra-Pure Liquid Scintillator Detectors,Villante,1,2014,2014-10-10,1410.2796,,"Phys.Lett.B,742,279",28,21,article,arxiv:1410.2796,"Titulo devolvido pela API com prefixo anomalo 'ec' (provavel artefato de encoding no registro INSPIRE); confirmado por recid:1321521 duas vezes, mesmo resultado. Duas ancoras validas: arxiv exato + journal Phys.Lett.B742,279 batem com a referencia bruta"
U0208,OK,1267504,Laboratory studies on the removal of radon-born lead from KamLAND's organic liquid scintillator,Keefer,"et al. (N/D, KamLAND)",2013,2013-12-03,1312.0977,,"Nucl.Instrum.Meth.A,769,79",14,9,article,arxiv:1312.0977,"earliest_date (preprint, 2013-12) 2 anos antes do ano da referencia (2015, publicacao); colaboracao grande (KamLAND) e journal Nucl.Instrum.Meth.A769,79-87 batem exatamente -> tolerancia de 2 anos preprint->publicacao aplicada conforme protocolo"
U0209,OK,1312959,3D Weak Gravitational Lensing of the CMB and Galaxies,Kitching,3,2014,2014-08-29,1408.7052,,"Mon.Not.Roy.Astron.Soc.,449,2205",26,17,article,arxiv:1408.7052,primeiro_autor/n_autores/journal do texto bruto
U0210,OK,1347383,A Proposal for a Three Detector Short-Baseline Neutrino Oscillation Program in the Fermilab Booster Neutrino Beam,Antonello,"et al. (N/D, MicroBooNE/LAr1-ND/ICARUS-WA104)",2015,2015-03-04,1503.01520,,,706,360,report,arxiv:1503.01520,"Referencia bruta nao trazia titulo, apenas autor/colaboracao; titulo obtido da API confere com o conteudo (proposta SBN das tres colaboracoes citadas) e a data bate"
U0211,OK,1344751,Atmospheric neutrino flux calculation using the NRLMSISE-00 atmospheric model,Honda,et al. (N/D),2015,2015-02-13,1502.03916,,"Phys.Rev.D,92,023004",426,413,article,arxiv:1502.03916,"Referencia bruta nao trazia titulo, apenas autor/journal; titulo da API e o artigo conhecido de Honda sobre fluxo de neutrinos atmosfericos, journal e ano batem"
U0212,OK,1379973,Prospects for Measurement of the Neutrino Mass Hierarchy,Patterson,1,2015,2015-06-25,1506.07917,,"Ann.Rev.Nucl.Part.Sci.,65,177",73,73,article,arxiv:1506.07917,primeiro_autor/n_autores/journal do texto bruto
U0213,OK,1417062,Alive and well: a short review about standard solar models,Serenelli,1,2016,2016-01-26,1601.07179,,"Eur.Phys.J.A,52,78",77,74,article,arxiv:1601.07179,"Referencia bruta nao trazia titulo, apenas autor/journal; titulo obtido da API, journal e ano batem"
U0214,OK,1471703,DARWIN: towards the ultimate dark matter detector,Aalbers,"et al. (N/D, DARWIN)",2016,2016-06-22,1606.07001,,"JCAP,11,017",916,752,article,arxiv:1606.07001,primeiro_autor/n_autores/journal do texto bruto
U0215,OK,1377353,Probing flavor models with Ge-76-based experiments on neutrinoless double-beta decay,Agostini,3,2015,2015-06-19,1506.06133,,"Eur.Phys.J.C,76,176",20,13,article,arxiv:1506.06133,"primeiro_autor/n_autores/journal do texto bruto; earliest_date 2015 vs ano da referencia 2016, diferenca de 1 ano dentro da tolerancia"
U0216,OK,1362180,A facility to Search for Hidden Particles at the CERN SPS: the SHiP physics case,Alekhin,et al. (N/D),2015,2015-04-19,1504.04855,,"Rept.Prog.Phys.,79,124201",1015,685,article,arxiv:1504.04855,"primeiro_autor/n_autores/journal do texto bruto; earliest_date 2015 vs ano da referencia 2016, diferenca de 1 ano dentro da tolerancia"
U0217,OK,1389173,Current Status and Future Prospects of the SNO+ Experiment,Andringa,"et al. (N/D, SNO+)",2015,2015-08-24,1508.05759,,"Adv.High Energy Phys.,2016,6194250",370,272,article,arxiv:1508.05759,"primeiro_autor/n_autores/journal do texto bruto; earliest_date 2015 vs ano da referencia 2016, diferenca de 1 ano dentro da tolerancia"
