uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0881,OK,1776426,Considerations on Underground Laboratories,Ianni,1,2020,2020-01-17,,,"J. Phys. Conf. Ser. 1342 (1), 012003",8,8,proceedings,"j+J.Phys.Conf.Ser.,1342,012003","match exato de titulo e journal (conference proceedings, LNGS)."
U0882,OK,1750456,Consistent large-scale shell-model analysis of the two-neutrino ββ and single β branchings in 48Ca and 96Zr,Kostensalo,2,2019,2019-08-21,,,"Phys. Lett. B 802, 135192",25,23,article,"j+Phys.Lett.B,802,135192","earliest_date=preprint 2019-08-21, publicado 2020 (dentro da tolerancia de +-1 ano); titulo e journal batem exatamente."
U0883,OK,1800854,Second-forbidden nonunique β− decays of Na24 and Cl36 assessed by the nuclear shell model,Kumar,4,2020,2020-06-09,2007.08122,,"Phys. Rev. C 101, 064304",36,9,article,arxiv:2007.08122,arXiv citado no bruto; match exato.
U0884,OK,1828915,Quadrupole deformation of 130Xe measured in a Coulomb-excitation experiment,Morrison,,2020,2020-11-04,,,"Phys. Rev. C 102, 054304",27,23,article,"j+Phys.Rev.C,102,054304","bruto diz 'Morrison, L, et al.' -> n_autores em branco. Match exato de titulo e journal."
U0885,OK,1673676,Evolution of shell structure in exotic nuclei,Otsuka,5,2018,2018-05-16,,,"Rev.Mod.Phys. 92, 015002 (2020)",439,364,review,"j+Rev.Mod.Phys.,92,015002","titulo e coordenada de journal (Rev.Mod.Phys. 92, 015002, 2020) batem exatamente (2a ancora OK), mas earliest_date=2018-05-16 (data do preprint) fica 2 anos antes do ano da referencia (2020), fora da tolerancia de +-1 ano (1a ancora falha). Alta confianca de que e o mesmo artigo (review longa com grande atraso preprint->publicacao). | Promovido a OK pelo Opus: publication_info traz Rev.Mod.Phys. 92 015002 2020, identica a coordenada citada. O titulo no INSPIRE (""Evolution of nuclear structure in exotic nuclei and nuclear forces"") difere do titulo no bruto (""Evolution of shell structure in exotic nuclei""); a coordenada de journal e decisiva."
U0886,OK,1792295,Improved nuclear reaction network for a reliable estimate of primordial Deuterium yield,Pisanti,1,2020,2020-03-21,,,"J. Phys. Conf. Ser. 1468 (1), 012010",1,1,proceedings,"j+J.Phys.Conf.Ser.,1468,012010",match exato de titulo e journal (conference proceedings).
U0887,OK,1805401,Fluorescent bicolour sensor for low-background neutrinoless double β decay experiments,Rivilla,,2020,2020-06-22,,,"Nature 583 (7814), 48-54",29,18,article,"j+Nature,583,48","bruto diz 'Rivilla, I, et al.' -> n_autores em branco. Match exato de titulo e journal (Nature)."
U0888,OK,1784439,Nuclear matrix elements for λ mechanism of 0νββ of 48Ca in nuclear shell-model: Closure versus nonclosure approach,Sarkar,3,2020,2020-03-09,2003.04002,,"Phys. Rev. C 102, 034317",14,7,article,arxiv:2003.04002,arXiv citado no bruto; match exato.
U0889,OK,1812251,Review of Particle Physics,Zyla,,2020,2020-08-14,,,"PTEP 2020 (8), 083C01",6840,5879,review,"j+PTEP,2020,083C01","bruto diz 'Zyla, P A, et al. (Particle Data Group)' -> n_autores em branco. Match exato de titulo e journal; citacoes muito altas sao esperadas (PDG Review)."
U0890,OK,1879097,Commissioning of the COBRA extended demonstrator at the LNGS,Arling,,2021,2021-06-08,,,"Nucl. Instrum. Meth. A 1010, 165524",4,2,article,"j+Nucl.Instrum.Meth.A,1010,165524","bruto diz 'Arling, J H, et al.' -> n_autores em branco. Match exato de titulo e journal."
U0891,OK,1904619,Shape coexistence scenario in Sm150 from a γ-γ fast-timing measurement,Basak,5,2021,2021-08-12,,,"Phys. Rev. C 104, 024320",17,8,article,"j+Phys.Rev.C,104,024320",match exato de titulo e journal.
U0892,OK,1845329,Determining the leading-order contact term in neutrinoless double β decay,Cirigliano,5,2021,2021-02-05,2102.03371,,"JHEP 05, 289",79,51,article,arxiv:2102.03371,arXiv citado no bruto (2021a); match exato.
U0893,OK,1837807,Toward Complete Leading-Order Predictions for Neutrinoless Double β Decay,Cirigliano,5,2020,2020-12-21,2012.11602,,"Phys. Rev. Lett. 126, 172002",101,69,article,arxiv:2012.11602,"arXiv citado no bruto (2021b); earliest_date=preprint dez/2020, publicado 2021 (dentro da tolerancia +-1). Match exato de titulo."
U0894,OK,1742779,Many-body factorization and position-momentum equivalence of nuclear short-range correlations,Cruz-Torres,,2019,2019-07-08,,,"Nature Phys. 17(3), 306-310 (2021)",104,62,article,"j+Nat.Phys.,17,306","bruto diz 'Cruz-Torres, R, et al.' -> n_autores em branco. 1a tentativa por journal devolveu titulo truncado/trocado ('Scale and Scheme Independence...'); reconsulta por titulo (q=t+many-body+factorization+position-momentum) confirmou mesmo inspire_id=1742779 com titulo correto batendo exatamente com o bruto (2a ancora OK). earliest_date=2019-07-08 (preprint) fica 2 anos antes do ano da referencia (2021, publicacao em Nature Phys. 17, 306-310), fora da tolerancia +-1 ano (1a ancora falha). Alta confianca de mesmo artigo. | Promovido a OK pelo Opus: publication_info traz Nature Phys. 17(3) 306-310 2021, identica a coordenada citada. earliest_date 2019-07 e a data do preprint."
U0895,OK,1834605,Path from Lattice QCD to the Short-Distance Contribution to 0νββ Decay with a Light Majorana Neutrino,Davoudi,2,2020,2020-12-03,2012.02083,,"Phys. Rev. Lett. 126, 152003",50,41,article,arxiv:2012.02083,"arXiv citado no bruto; earliest_date=preprint dez/2020, publicado 2021 (dentro da tolerancia +-1). Match exato."
U0896,NAO_ENCONTRADO,,,ENSDF,,,,,,http://www.nndc.bnl.gov/ensdf,,,database,nao tentado via WebFetch,"referencia bruta e um banco de dados online (ENSDF, NNDC/BNL), nao um artigo/preprint; nao e indexavel como 'literature' no INSPIRE-HEP. NAO_ENCONTRADO e o resultado correto, analogo as atas de conferencia nao indexadas."
U0897,OK,1894346,Impact of the leading-order short-range nuclear matrix element on the neutrinoless double-beta decay of medium-mass and heavy nuclei,Jokiniemi,3,2021,2021-07-28,2107.13354,,"(preprint 2107.13354, sem journal citado no bruto)",68,53,article,arxiv:2107.13354,"arXiv citado no bruto (unico identificador, 2021b); titulo do INSPIRE inclui 'of medium-mass and' que nao aparece no bruto, mas e claramente o mesmo artigo (mesmo arXiv id, mesmos autores, mesmo tema)."
U0898,OK,1988627,Majorana parameters of the interacting boson model of nuclear structure and their implication for 0νββ decay,Kleemann,,2021,2021-12-10,,,"Phys. Rev. C 104 (6), L061302",7,3,article,"j+Phys.Rev.C,104,L061302","bruto diz 'Kleemann, J, et al.' -> n_autores em branco. Match exato de titulo e journal (Letter, L061302)."
U0899,OK,1840064,"Second-forbidden nonunique β⁻ decays of 59,60Fe: Possible candidates for g_A sensitive electron spectral-shape measurements",Kumar,3,2021,2021-01-08,2101.03046,,"Eur. Phys. J. A 57, 225",24,3,article,arxiv:2101.03046,arXiv citado no bruto; match exato de titulo.
